year_month,land_avg_temp,land_max_temp,land_min_temp,land_ocean_avg_temp,north_min_temp_anomoly,north_max_temp_anomoly,north_mean_temp_anomoly,global_avg_co2,seaice_extent
1930-09,11.874,17.754,5.935,16.25,-0.366,-0.135,-0.227,,
1930-10,9.261,14.941,3.587,15.355,-0.064,-0.036,-0.068,,
1930-11,6.574,12.032,0.892,14.505,0.485,0.567,0.609,,
1930-12,3.831,9.066,-1.736,13.724,-0.111,-0.071,0.047,,
1931-01,2.761,8.059,-2.897,13.529,-0.048,-0.142,0.038,,
1931-02,2.708,8.218,-3.123,13.621,-0.713,-1.2,-0.766,,
1931-03,5.22,11.194,-1.006,14.347,-0.402,0.046,0.004,,
1931-04,8.163,14.079,2.025,15.116,-0.523,-0.223,-0.259,,
1931-05,11.02,16.805,4.951,15.872,-0.539,-0.352,-0.351,,
1931-06,13.573,19.419,7.489,16.63,0.052,0.316,0.26,,
1931-07,14.576,20.399,8.665,16.967,0.104,0.361,0.336,,
1931-08,14.12,19.961,8.189,16.887,0.182,0.453,0.391,,
1931-09,12.283,18.078,6.485,16.294,0.335,0.403,0.397,,
1931-10,9.937,15.718,4.073,15.448,0.665,0.888,0.81,,
1931-11,6.243,11.63,0.545,14.317,0.278,0.307,0.431,,
1931-12,4.027,9.477,-1.573,13.711,0.155,0.328,0.314,,
1932-01,3.604,9.159,-2.054,13.687,1.001,1.078,1.082,,
1932-02,2.989,8.797,-3.23,13.658,-0.753,-0.184,-0.289,,
1932-03,4.94,10.934,-1.164,14.252,-0.518,-0.166,-0.368,,
1932-04,8.769,14.644,2.599,15.335,0.15,0.513,0.433,,
1932-05,11.239,16.865,5.225,16.018,-0.249,-0.178,-0.044,,
1932-06,13.383,19.114,7.258,16.504,-0.291,-0.053,-0.016,,
1932-07,14.372,20.093,8.416,16.846,-0.113,0.031,0.086,,
1932-08,13.74,19.5,7.917,16.68,-0.138,0.058,-0.003,,
1932-09,12.31,18.216,6.34,16.263,0.014,0.49,0.325,,
1932-10,9.682,15.424,3.9,15.28,0.226,0.534,0.365,,
1932-11,5.908,11.551,0.014,14.175,-0.697,-0.23,-0.385,,
1932-12,3.527,8.888,-2.071,13.558,-0.517,-0.371,-0.339,,
1933-01,2.169,7.379,-3.453,13.26,-0.762,-1.018,-0.692,,
1933-02,2.657,8.351,-3.318,13.506,-0.871,-0.886,-0.769,,
1933-03,4.869,10.774,-1.27,14.131,-0.729,-0.647,-0.604,,
1933-04,8.125,14.046,2.003,15.043,-0.544,-0.353,-0.399,,
1933-05,11.047,16.845,4.988,15.823,-0.511,-0.368,-0.349,,
1933-06,13.11,19.036,7.001,16.337,-0.668,-0.305,-0.361,,
1933-07,14.236,20.037,8.295,16.704,-0.3,0.117,0.025,,
1933-08,13.76,19.635,7.858,16.701,-0.187,0.218,0.03,,
1933-09,11.854,17.631,6.055,16.024,-0.33,-0.105,-0.213,,
1933-10,9.238,15.172,3.374,15.143,-0.245,0.123,-0.171,,
1933-11,5.89,11.578,0.093,14.131,-0.358,0.191,-0.114,,
1933-12,3.104,8.456,-2.533,13.352,-0.972,-0.736,-0.676,,
1934-01,2.476,7.995,-3.131,13.276,-0.314,-0.274,-0.237,,
1934-02,3.699,9.504,-2.191,13.701,0.711,0.877,0.772,,
1934-03,4.818,10.835,-1.382,14.072,-0.846,-0.367,-0.599,,
1934-04,8.016,13.996,1.853,15.02,-0.72,-0.287,-0.442,,
1934-05,11.478,17.533,5.26,15.951,-0.121,0.405,0.212,,
1934-06,13.402,19.183,7.422,16.578,-0.293,-0.128,-0.115,,
1934-07,14.343,20.14,8.472,16.851,-0.241,0.035,-0.045,,
1934-08,13.778,19.534,8.01,16.74,-0.202,-0.059,-0.12,,
1934-09,11.727,17.505,5.899,16.128,-0.496,-0.36,-0.378,,
1934-10,9.421,15.371,3.629,15.332,0.129,0.445,0.222,,
1934-11,6.397,11.736,0.978,14.412,0.583,0.436,0.527,,
1934-12,3.985,9.279,-1.62,13.673,0.177,0.226,0.334,,
1935-01,2.175,7.737,-3.618,13.299,-0.895,-0.589,-0.67,,
1935-02,4.125,9.944,-1.717,13.857,1.287,1.249,1.258,,
1935-03,5.399,11.343,-0.802,14.269,-0.119,0.298,0.139,,
1935-04,7.771,13.81,1.551,15.013,-0.9,-0.503,-0.695,,
1935-05,10.906,16.88,4.755,15.848,-0.599,-0.426,-0.493,,
1935-06,13.326,19.1,7.193,16.504,-0.385,-0.09,-0.156,,
1935-07,14.331,20.173,8.438,16.848,-0.132,0.208,0.03,,
1935-08,13.775,19.657,7.831,16.715,-0.105,0.232,0.071,,
1935-09,11.999,17.896,6.042,16.143,-0.212,0.252,0.043,,
1935-10,9.516,15.379,3.7,15.311,0.091,0.386,0.156,,
1935-11,5.443,10.849,-0.23,14.069,-0.993,-0.974,-0.885,,
1935-12,3.423,8.675,-2.09,13.55,-0.612,-0.633,-0.519,,
1936-01,2.249,7.806,-3.53,13.26,-0.887,-0.534,-0.599,,
1936-02,2.506,8.253,-3.458,13.533,-1.068,-0.914,-0.955,,
1936-03,5.031,11.032,-1.154,14.206,-0.495,-0.116,-0.327,,
1936-04,8.127,14.082,1.976,15.089,-0.481,-0.172,-0.337,,
1936-05,11.251,17.076,5.23,15.935,-0.332,0.001,-0.077,,
1936-06,13.363,19.171,7.288,16.524,-0.325,0.114,-0.069,,
1936-07,14.629,20.443,8.704,16.928,0.012,0.566,0.287,,
1936-08,13.86,19.691,7.929,16.811,-0.18,0.161,-0.008,,
1936-09,12.021,17.91,6.064,16.191,-0.242,0.144,-0.048,,
1936-10,9.457,15.316,3.658,15.412,-0.099,0.34,0.031,,
1936-11,6.233,11.814,0.407,14.338,-0.139,0.297,0.136,,
1936-12,3.921,9.181,-1.441,13.767,0.222,-0.012,0.159,,
1937-01,2.453,7.879,-3.216,13.417,-0.485,-0.324,-0.261,,
1937-02,3.553,9.237,-2.387,13.904,0.214,0.346,0.418,,
1937-03,4.851,10.731,-1.413,14.276,-0.901,-0.5,-0.554,,
1937-04,8.14,14.025,2.001,15.228,-0.476,-0.218,-0.26,,
1937-05,11.422,17.358,5.169,16.051,-0.179,0.32,0.177,,
1937-06,13.603,19.558,7.454,16.679,-0.082,0.379,0.182,,
1937-07,14.375,20.154,8.41,17.054,-0.108,0.218,0.109,,
1937-08,14.007,19.85,8.145,16.941,0.002,0.286,0.166,,
1937-09,12.413,18.377,6.419,16.402,0.148,0.647,0.443,,
1937-10,9.729,15.635,4.002,15.523,0.482,0.59,0.468,,
1937-11,6.356,11.913,0.612,14.447,0.081,0.259,0.199,,
1937-12,3.478,8.999,-2.196,13.684,-0.662,-0.272,-0.418,,
1938-01,2.91,8.416,-2.597,13.596,0.402,0.247,0.32,,
1938-02,3.417,9.138,-2.518,13.827,0.189,0.254,0.33,,
1938-03,5.651,11.616,-0.431,14.491,0.395,0.525,0.475,,
1938-04,8.913,14.984,2.968,15.363,0.499,0.751,0.63,,
1938-05,11.456,17.429,5.427,16.001,-0.004,0.218,0.118,,
1938-06,13.321,18.989,7.418,16.607,-0.28,-0.193,-0.18,,
1938-07,14.482,20.249,8.612,16.871,-0.046,0.219,0.139,,
1938-08,13.963,19.85,8.097,16.904,0.046,0.378,0.282,,
1938-09,12.427,18.311,6.468,16.367,0.205,0.546,0.454,,
1938-10,9.784,15.734,3.984,15.526,0.352,0.737,0.482,,
